Dewpoint,Samples,SamplingDuration,Pressure,Latitude,Longitude
4.6953,18,7.051851852,1027,38.77,-122.85
3.9063,43,6.178571429,582,38.66,-122.7
3.375,16,6.013372957,1998,38.79,-123.03
3.025,35,4.446511628,488,38.81,-123.02
3.2425,45,4.678474114,916,38.81,-123.02
3.5156,21,4.864864865,131,38.8,-123.01
3.2546,32,5.041121495,1417,38.79,-123.01
2.8344,20,4.873040752,1643,38.79,-123.1
3.3125,9,16.5412844,594,38.7,-123.49
2.7171,38,8.295454545,569,38.7,-123.24
3.3536,27,7.061776062,1278,38.54,-123.25
3.9167,28,8.839142091,923,38.38,-123.08
2.9375,50,7.008310249,940,38.42,-122.96
2.3611,31,6.151079137,280,38.46,-123.07
3.9336,18,6.188405797,1128,38.38,-122.93
3.8589,16,5.267605634,778,38.36,-123.02
5.6445,8,7.710526316,851,38.33,-123
3.3333,27,6.541666667,195,37.92,-120.84
3.2667,17,6.22533137,1809,37.82,-120.79
3.7031,27,5.647453083,2142,37.81,-120.9
2.2024,20,5.277777778,304,37.76,-120.9
3.1136,27,6.271604938,263,37.73,-120.86
5.5228,14,7.104627767,1505,37.76,-120.79
3.5833,16,6.887179487,732,37.73,-120.76
3.3182,46,5.3875,239,37.77,-120.69
3.5959,9,5.241603467,2460,37.77,-120.87
1.8625,52,6.411764706,197,37.77,-120.85
1.7188,45,5.008064516,257,37.77,-120.86
3.825,38,5.808270677,662,37.77,-120.86
2.3523,28,5.206896552,535,37.77,-120.86
1.7143,16,4.851239669,601,37.76,-120.87
2.0833,20,4.311258278,421,37.77,-120.85
2.4717,37,4.74863388,936,37.77,-120.85
3.0917,32,4.7960199,623,37.76,-120.86
2.5655,16,4.955882353,1126,37.76,-120.87
1.625,26,5.6,9,37.75,-120.85
3.3169,15,5.815057283,1684,37.78,-120.85
2.2679,25,3.971698113,303,37.78,-120.85
2.4583,35,4.04,261,37.77,-120.85
2.2386,30,4.725738397,609,37.78,-120.85
1.6759,20,4.281795511,1062,37.77,-120.83
1.3583,10,4.5,295,37.77,-120.85
2.9125,21,5.240963855,219,37.76,-120.83
3.6875,16,5.761290323,548,37.79,-120.83
2.3023,37,4.926952141,1265,37.74,-120.93
2.3469,35,4.383458647,515,37.74,-120.94
3.0043,18,5.745424293,1958,37.74,-120.95
2.8565,12,4.863881402,2650,37.73,-120.95
2.6343,14,4.696308725,2294,37.73,-120.93
4.3864,18,5.507042254,247,37.72,-120.93
2.4211,22,5.046511628,195,37.71,-120.98
3.5877,14,5.533146067,4356,37.7,-120.99
3.8598,14,5.684536082,2819,37.69,-120.97
3.25,19,5.709459459,855,37.74,-120.91
2.4063,31,5.6,429,37.73,-120.91
1.6172,24,4.705357143,270,37.7,-120.92
4.4,25,7.230215827,390,37.7,-120.94
5.7476,19,8.045356371,1412,37.73,-120.97
8.7783,14,7.867109635,796,37.74,-121.01
2.5486,23,5.604081633,677,37.72,-121.01
4.9236,5,5.682619647,1246,37.73,-121.06
3.375,39,6.027027027,92,37.71,-121.07
3.2246,19,5.764024933,3559,37.69,-121.08
3.2391,29,5.968888889,751,37.7,-121.14
3.3482,30,5.680412371,800,37.67,-121.09
3.8864,42,6.226480836,921,37.61,-121.09
2.875,43,6.314720812,611,37.64,-121.18
3.462,7,5.443670151,4827,37.7,-121.06
3.3036,52,8.725,121,37.7,-121.04
4.5332,5,6.095873016,4449,37.69,-121.04
3.6023,25,4.813953488,87,37.71,-121.02
3.4632,6,5.488421053,1266,37.69,-121.03
3.3438,16,5.227067669,2126,37.7,-121.02
2.25,52,3.090909091,35,37.71,-121
3.2447,12,4.936859147,4656,37.7,-121.01
3.4167,31,7.023255814,383,37.67,-121.06
4.6053,6,6.132550336,1993,37.66,-121.06
4.5701,5,5.965317919,1760,37.65,-121.05
4.1705,11,5.563758389,913,37.66,-121.04
3.3567,8,5.367123288,995,37.65,-121.04
3.9844,37,10.13513514,120,37.65,-121.03
0.536,16,2.111111111,166,37.67,-121.04
3.4079,18,5.52388535,1452,37.69,-121
2.48,20,4.645390071,1538,37.69,-121.01
5.5,33,6.22556391,373,37.68,-121.01
6.9682,15,6.285714286,408,37.68,-121
4.9904,29,6.32826087,1170,37.68,-121
3.5775,33,5.767857143,1579,37.68,-121.01
1.125,26,5,47,37.67,-121
2.0272,18,4.546985816,3622,37.68,-121.04
2.3783,28,5.023684211,1140,37.68,-121.04
3.5208,19,4.743781095,2219,37.69,-121.02
3.8065,5,5.436657682,1967,37.69,-121.03
3.0217,9,5.006324111,3265,37.69,-121.04
3.996,25,5.643598616,1834,37.68,-121.02
2.6567,20,5.295867769,2016,37.68,-121.03
3.7857,27,6.371335505,1004,37.68,-121.03
3.5489,28,5.152329749,1608,37.68,-121.02
4.2471,4,5.816950633,6420,37.68,-120.94
4.3864,15,5.691449814,1624,37.67,-120.95
4.2823,16,6.17039801,2654,37.66,-120.96
5.1473,16,6.663690476,1990,37.66,-120.95
2.2279,37,6.181818182,72,37.65,-120.95
3.3844,6,5.420807453,2075,37.67,-120.93
4.744,10,6.310258549,3227,37.66,-120.93
6.8654,17,8.433823529,327,37.66,-120.94
5.5684,18,6.743099788,1296,37.69,-120.98
6.4788,25,7.278215223,1060,37.69,-120.99
2.6932,30,6.058282209,732,37.68,-120.99
3.1912,24,5,347,37.68,-120.98
3.4667,16,5.855345912,1279,37.69,-120.97
3.072,15,5.977941176,1986,37.69,-120.97
3.1625,16,5.992346939,1302,37.68,-120.97
4.7159,9,6.402298851,529,37.68,-120.97
3.1848,27,5.579387187,1806,37.68,-120.98
2.2336,28,5.29821718,1595,37.68,-120.99
2.1518,16,4.896551724,307,37.67,-120.99
3.65,13,4.44,682,37.67,-120.98
3.3368,16,4.946428571,1370,37.68,-120.97
2.166,18,4.802059497,2203,37.68,-120.98
4.3851,16,5.531365314,1292,37.67,-120.97
2.9219,17,4.457875458,1558,37.67,-120.96
4.2969,18,6.554545455,538,37.67,-120.96
2.4,31,5.605442177,792,37.67,-120.97
3.1286,19,5.236074271,799,37.66,-120.97
3.8542,15,5.725806452,1296,37.66,-120.96
3.5395,24,5.140350877,1448,37.66,-120.97
2.0227,21,4.791666667,1260,37.66,-120.97
4.5208,33,5.502808989,984,37.66,-120.98
2.6346,40,5.062184874,1423,37.66,-120.98
2.5,36,5.506666667,432,37.65,-120.98
0.9336,10,3.662745098,401,37.66,-120.98
2.7621,33,4.745033113,824,37.67,-120.98
1.8315,28,4.510204082,1066,37.67,-120.99
1.933,30,4.295,914,37.66,-120.99
2.5938,39,5.78807947,831,37.66,-120.99
2.9137,46,4.915730337,754,37.66,-120.99
2.1487,44,4.944444444,1408,37.65,-120.99
2.5089,52,4.989730424,1768,37.65,-121
2.5148,27,5.073496659,995,37.67,-121
3.0721,37,5.579775281,1072,37.67,-121.01
4.5,36,6.332185886,1366,37.66,-121.01
3.2632,43,5.613744076,944,37.66,-121
3.9844,43,5.961988304,875,37.66,-121
2.1969,47,5.767676768,570,37.65,-121.01
2.6722,32,5.339189189,1916,37.67,-121.02
3.1857,24,4.902494331,1468,37.67,-121.03
2.1528,31,4.457286432,614,37.66,-121.03
3.1568,36,5.109649123,1688,37.66,-121.02
1.6078,28,4.25147929,806,37.66,-121.02
3.0645,20,5.215789474,1996,37.65,-121.02
3.148,22,5.170542636,1520,37.64,-121.03
3.0398,5,5.054385965,1490,37.63,-121.03
3.3516,33,6.913461538,569,37.64,-121.05
3.4125,37,5.294416244,555,37.62,-121.05
2.1036,42,5.059859155,1035,37.64,-121.02
1.564,35,4.519886364,1290,37.63,-121.02
2.5363,30,4.505235602,1878,37.62,-121.02
1.7104,33,4.209169054,1318,37.61,-121.02
2.8194,43,4.665413534,612,37.62,-121.03
2.5313,46,4.816115702,1210,37.62,-121.03
1.6731,14,4.741322314,4722,37.62,-121.02
1.3036,52,9.136363636,74,37.64,-121.01
1.9013,36,4.232905983,1998,37.64,-121.01
1.0217,33,3.609375,598,37.64,-121.01
1.2902,43,3.308510638,293,37.64,-121
2.7538,41,4.376731302,881,37.64,-120.99
1.8162,50,3.502564103,459,37.64,-120.99
0.6825,17,2.37254902,198,37.65,-121
0.4999,52,2.870967742,152,37.65,-121.01
0.9573,19,2.951219512,658,37.64,-121
1.1875,52,3.35443038,325,37.64,-121
3.9886,16,5.46961326,1776,37.65,-120.97
2.7917,41,4.732258065,673,37.64,-120.96
2.0833,42,4.914583333,1131,37.64,-120.97
7.3841,40,6.698412698,158,37.65,-120.98
3.1397,45,5.744744745,839,37.64,-120.98
2.1458,40,5.562111801,679,37.64,-120.98
2.9783,19,5.093514329,2426,37.66,-120.9
2.6523,36,5.689655172,720,37.66,-120.91
1.6767,26,5.720779221,855,37.64,-120.9
3.0577,13,6.056085919,3033,37.65,-120.94
4.25,1,20.125,402,37.65,-120.93
1.3696,23,3.914728682,163,37.65,-120.92
2.6964,14,4.718693285,3221,37.65,-120.95
2.4485,34,5.214723926,972,37.65,-120.96
2.7209,32,5.090510949,1957,37.64,-120.95
1.425,43,4.066666667,176,37.63,-120.94
1.7679,39,5,22,37.63,-120.92
3.625,36,4.285714286,51,37.64,-120.96
1.6952,39,4.076323988,2052,37.64,-120.98
1.7054,39,3.900826446,2047,37.63,-120.97
1.75,31,3.257575758,192,37.63,-121
1.59,49,4.391862955,1525,37.63,-121
1.9643,41,4.606666667,2122,37.63,-121.01
1.8167,35,3.917241379,622,37.62,-121.01
2.0885,35,4.812064965,1687,37.62,-121.01
1.9206,26,4.097639485,3010,37.62,-120.98
2.4792,21,3.752941176,276,37.63,-120.99
1.0801,28,3.229691877,1043,37.62,-121
1.5515,37,3.910679612,1787,37.62,-120.99
3.4703,5,5.649149923,2316,37.61,-121.01
2.273,36,4.812727273,2045,37.61,-121
2.6899,22,5.400244798,3116,37.6,-121
2.5993,33,4.101626016,1027,37.6,-121.02
2.1779,36,4.490625,1073,37.6,-120.98
1.2857,39,4.031496063,443,37.61,-120.99
4.6484,2,6.40660737,2784,37.59,-120.98
2.3849,11,4.983529412,2410,37.59,-120.96
1.8929,29,4.474093264,1063,37.59,-120.95
3.8372,13,5.962162162,1796,37.61,-120.94
4.6833,17,6.077961019,2034,37.61,-120.95
1.9444,23,4.285539216,2467,37.61,-120.96
1.871,16,3.536,884,37.61,-120.97
2.9821,35,5.570895522,729,37.6,-120.95
3.5331,30,5.539115646,1804,37.6,-120.94
1.8466,43,4.701807229,862,37.59,-120.95
2.3152,16,5.174934726,2622,37.59,-120.94
2.0493,19,4.186486486,770,37.58,-120.94
3.7041,11,7.260932945,1934,37.62,-120.95
2.9451,7,5.38984127,5807,37.62,-120.97
1.2273,18,5,189,37.68,-120.54
1.8958,16,6.173913043,239,37.7,-120.64
3.8214,24,5.733668342,1167,37.69,-120.75
3.0809,5,6.126954922,3012,37.69,-120.86
3.8984,40,6.433121019,488,37.64,-120.87
2.69,20,5.643812709,1505,37.64,-120.82
2.6417,8,5.052147239,2277,37.64,-120.77
2.0385,25,5.021875,2319,37.65,-120.76
1.4464,17,5.431034483,130,37.65,-120.46
5.6945,36,6.191489362,124,37.59,-120.59
2.3906,27,5.27027027,660,37.59,-120.69
3.2604,30,5.551020408,531,37.61,-120.76
3.9688,30,6.604316547,469,37.61,-120.8
3.6181,35,5.513833992,756,37.58,-120.76
3.6629,30,6.3625,757,37.58,-120.83
3.4934,27,5.46,451,37.57,-120.85
3.9821,22,5.78313253,774,37.57,-120.88
4.8958,30,6.594202899,220,37.62,-120.87
2.6619,32,5.349299065,2742,37.6,-120.87
4.5625,25,5.504672897,709,37.6,-120.86
2.151,33,4.861244019,617,37.59,-120.89
3.7611,12,5.390625,2445,37.6,-120.92
2.6591,26,7.224576271,642,37.59,-120.92
2.0521,26,4.893371758,2446,37.57,-120.91
1.55,17,5.425149701,672,37.56,-120.93
3.1125,29,4.851851852,672,37.57,-120.95
2.6406,27,5.505952381,449,37.57,-120.98
1.7169,36,4.706959707,706,37.58,-121.02
2.1875,27,5.412429379,580,37.6,-121.04
2.6705,32,5.592833876,1356,37.56,-121.09
1.9728,32,5.468208092,624,37.55,-121.03
3.1875,33,5.284482759,343,37.5,-121.04
4.1346,26,5.626506024,244,37.48,-121.02
3.2396,5,5.762973352,3062,37.48,-121.12
2.8833,38,5.120253165,1272,37.47,-121.14
3.7045,6,5.35347432,1011,37.48,-121.14
2.1833,37,4.503386005,1559,37.47,-121.13
3.5795,12,6.857575758,913,37.47,-121.11
5.2452,4,5.945010183,1592,37.46,-121.14
2.3173,30,6.115942029,1301,37.6,-121.2
2.8558,31,4.991836735,1067,37.56,-121.27
0.536,33,4.928571429,47,37.44,-121.31
3,34,6.255319149,147,37.5,-121.21
3.1645,37,6.345794393,586,37.52,-121.14
3.4464,33,4.968085106,915,37.45,-121.06
3.5,52,5.195876289,295,37.42,-121.06
2.5,42,5.493333333,227,37.43,-121.11
4,36,6,27,37.33,-121.29
1.7188,40,5.458333333,329,37.33,-121.09
2.3583,41,4.543478261,632,37.37,-121.01
1.6214,17,6,1054,37.33,-121.01
3.06,27,5.820960699,730,37.33,-121.03
2.2566,42,5.272232305,1457,37.32,-121.03
3.3824,6,6.778061224,1409,37.3,-121.04
3.1523,14,5.226685796,2070,37.53,-120.84
1.6445,18,3.973314607,1751,37.53,-120.86
5.3168,18,6.638888889,92,37.53,-120.88
2.5938,45,5.555555556,187,37.55,-120.85
2.2679,30,4.426086957,275,37.54,-120.89
2.5402,42,6.25,647,37.52,-120.89
3.4643,29,6.354978355,747,37.54,-120.96
2.3864,30,5.527896996,720,37.51,-120.96
2.9844,32,5.322033898,682,37.48,-120.96
2.1875,27,5.267175573,810,37.43,-120.97
3.1641,18,5.477203647,1110,37.55,-120.8
3.3083,20,5.3878327,853,37.53,-120.79
2.1932,29,5.164444444,726,37.53,-120.8
1.875,15,5.327102804,189,37.53,-120.81
6.1324,20,8.220930233,282,37.54,-120.82
3.9286,13,5.959183673,1602,37.52,-120.8
4.2188,17,6.024793388,431,37.54,-120.72
3.4167,44,5.068376068,687,37.49,-120.79
2.7857,11,4.851380042,1468,37.47,-120.84
2.9135,27,5.349282297,647,37.48,-120.89
3.6597,29,5.843373494,1070,37.45,-120.89
2.6103,2,7.30859375,707,37.52,-120.88
3.1042,7,5.493362832,2431,37.5,-120.87
1.9829,34,4.440748441,2916,37.5,-120.86
1.9429,39,3.853459973,2606,37.49,-120.85
1.6213,37,4.593220339,893,37.49,-120.86
2.4706,22,5.232273839,1441,37.49,-120.86
1.4063,42,3.771428571,310,37.49,-120.85
2.7381,10,4.822147651,1960,37.48,-120.84
3.4821,9,5.36353771,5372,37.52,-120.86
2.2292,5,4.579778831,1593,37.51,-120.85
1.5531,15,4.024911032,728,37.51,-120.85
2.2083,47,5.167785235,1126,37.5,-120.84
1.7227,52,4.954022989,922,37.5,-120.85
1.4529,25,4.087478559,1234,37.49,-120.84
3.5547,25,6.172413793,882,37.49,-120.82
4.4083,17,6.551181102,736,37.51,-120.82
4.601,34,6.320328542,1226,37.51,-120.83
4.4886,21,6.451193059,1313,37.5,-120.82
3.375,30,5.800865801,631,37.5,-120.83
2.7243,8,4.580769231,688,37.51,-120.84
2.0643,14,4.281756757,3909,37.51,-120.84
4.1859,6,5.745173745,773,37.52,-120.83
3.7065,16,5.487272727,2531,37.52,-120.84
3.8958,20,5.940625,1258,37.51,-120.84
4.6635,13,6.231527094,1639,37.51,-120.83
3.809,7,5.840938722,2271,39.16,-121.62
2.4183,7,4.582926829,1065,39.16,-121.63
5.3946,27,4.941176471,195,39.15,-121.63
2.4556,16,4.516629712,1267,39.16,-121.62
1.5613,16,3.8675,940,39.15,-121.63
1.8849,27,4.935643564,1419,39.15,-121.63
3.0962,36,4.746421268,1168,39.15,-121.62
1.9375,23,4.389380531,1043,39.15,-121.62
2.5038,39,4.970822281,822,39.14,-121.63
1.6902,41,4.314229249,1202,39.14,-121.62
1.4661,44,4.492273731,1030,39.14,-121.61
1.6719,41,3.908011869,856,39.13,-121.62
1.8208,26,4.738430584,1047,39.13,-121.63
2.2431,41,4.79916318,583,39.13,-121.62
1.6823,21,4.261904762,933,39.13,-121.61
3.4492,34,5.787790698,804,39.12,-121.63
2.5469,35,4.637271215,1431,39.12,-121.62
1.4727,33,5.077380952,1583,39.13,-121.61
1.3348,21,4.176848875,1494,39.12,-121.6
4.2188,26,6.534883721,627,39.12,-121.62
4.3864,32,6.583120205,1099,39.12,-121.63
3.2465,5,4.744376278,1245,39.11,-121.62
4.174,22,6.213171577,1757,39.1,-121.63
4.2792,11,6.409836066,1459,39.11,-121.62
3.8534,21,6.190804598,1337,39.09,-121.62
3.4698,17,7.347014925,717,39.13,-121.68
2.6842,11,5.746730083,2336,39.13,-121.65
4.0625,19,6.729064039,596,39.11,-121.68
4.2656,13,5.793851718,3294,39.12,-121.64
3.3793,18,6.322834646,1817,39.11,-121.64
4.45,27,6.3003003,1090,39.09,-121.66
3.3958,26,5.795081967,1125,39.18,-121.67
4.3833,14,6.481308411,1292,39.15,-121.68
3.6111,22,5.617866005,1056,39.14,-121.67
2.0978,13,5.196185286,821,39.18,-121.63
3.4426,22,5.794594595,1200,39.15,-121.66
2.3963,16,5.253138075,2087,39.16,-121.65
5.234,15,6.533169533,1159,39.15,-121.64
4,37,6.363945578,806,39.25,-121.71
1.5281,29,5.095890411,1137,39.29,-121.68
1.8095,25,4.17080292,2076,39.28,-121.64
3.8611,37,5.429223744,627,39.22,-121.64
1.6315,29,4.426491994,2106,39.26,-121.67
2.4464,25,5.803951368,1983,39.23,-121.83
2.8,20,5.769423559,1205,39.15,-121.74
3.2917,42,8.062893082,451,39.1,-121.83
2.125,45,6.213235294,343,39.14,-121.91
3.6111,48,7.297297297,234,38.94,-121.76
1.7417,46,5.286885246,410,38.85,-121.67
2.6597,38,4.336842105,304,38.87,-121.69
1.9797,36,5.742138365,1068,38.96,-121.62
3.3125,26,5.283168317,1437,39.07,-121.7
2.7039,34,6.780254777,969,38.95,-121.47
2.9048,32,5.809859155,802,38.9,-121.52
1.7857,25,5.019354839,340,38.81,-121.58
2.9324,29,6.085106383,850,38.79,-121.51
2.1827,26,4.521428571,305,40.05,-122.1
2.3657,19,5.405797101,1185,40.09,-122.08
2.5197,34,5.186170213,1029,40.14,-122.12
3.3594,28,5.729903537,873,40.2,-122.17
2.881,26,8.933209647,1341,40.34,-121.8
6.1359,14,22.82352941,35,40.12,-121.78
2.6827,16,5.93993994,961,40.32,-122.42
2.6352,12,5.633967789,2008,40.32,-122.34
3.0833,10,6.347826087,1003,40.32,-122.23
3.1361,16,5.33933162,1155,40.09,-122.38
2.4555,15,6.177033493,1697,39.9,-122.57
1.3889,16,5.5,188,40.17,-122.72
3.1908,15,5.665768194,957,40.26,-122.2
2.8447,16,5.498989899,1366,40.2,-122.38
3.5,10,5.727915194,866,40.25,-122.35
2.0425,35,5.556306306,1194,40.19,-122.26
3.7,29,5.883076923,859,40.19,-122.24
4.2917,17,5.482014388,322,40.2,-122.23
1.6483,39,4.390781563,1307,40.18,-122.24
1.577,51,4.813765182,1083,40.17,-122.24
1.8077,47,5.162790698,846,40.17,-122.25
2.3517,13,4.867801047,1754,40.18,-122.22
2.6149,19,4.983894583,1421,40.2,-122.21
3.5305,30,5.926724138,1296,40.2,-122.19
2.1898,30,4.509090909,410,40.18,-122.21
1.9727,19,4.956386293,1741,40.17,-122.25
2.035,19,5.060728745,1293,40.16,-122.24
2.225,21,4.685618729,651,40.17,-122.23
1.787,14,4.168784029,1637,40.15,-122.23
2.4375,15,5.128440367,858,40.15,-122.25
1.7708,24,4.897897898,1042,40.11,-122.17
1.9773,21,5.841509434,744,40.07,-122.19
2.25,30,5.861861862,961,40.02,-122.18
1.4923,31,4.592841163,1193,40.07,-122.14
2.125,21,5.146067416,451,40.01,-122.13
1.7566,25,5.093117409,1266,40.03,-122.1
2.3043,32,5.649606299,690,40.02,-122.06
1.7125,27,5.756756757,464,39.94,-122
2.625,27,5.378787879,508,39.82,-122.11
2.3929,16,5.32712766,2028,39.91,-122.12
1.9038,16,5.456445993,652,39.92,-122.17
2.2292,32,5.261744966,1316,39.94,-122.17
3.1319,27,5.47715736,625,39.97,-122.14
2.207,21,5.781163435,888,39.95,-122.23
1.9191,9,4.984615385,768,39.93,-122.2
1.8375,21,5.372670807,982,39.86,-122.23
1.023,20,4.194762684,1363,39.92,-122.19
2.1759,35,5.852320675,610,39.93,-122.18
1.8571,39,4.914342629,1433,39.91,-122.19
3.631,32,9.179775281,224,41.15,-122.68
2.7083,16,10.51282051,588,40.93,-122.81
3.2891,29,6.062962963,753,40.77,-122.96
2.3667,20,4.964332893,1685,40.78,-122.93
2.3958,14,7.911111111,270,40.76,-122.89
2.125,17,6.876785714,1352,40.75,-122.79
1.7393,12,7.848837209,423,40.56,-122.86
2.0268,17,6.190082645,574,40.67,-122.95
2.4792,26,6.129120879,987,40.71,-122.95
1.125,23,6.130434783,47,40.99,-123.35
2.2115,20,7.768115942,918,40.88,-123.53
1.9107,15,5.951923077,287,40.79,-123.48
1.625,25,6.338842975,301,40.77,-123.28
1.8933,18,5.85106383,675,40.85,-123.13
1.7875,17,6.103174603,301,40.61,-123.41
1.1602,23,5.205882353,316,40.6,-123.11
1.7262,18,5.712598425,695,40.58,-123.18
1.9034,27,4.766666667,847,40.54,-123.22
1.8696,23,5.427860697,539,40.54,-123.12
1.375,16,3.950819672,152,40.51,-123.21
0.4999,15,11.59649123,131,40.43,-123.32
1.7969,10,7.448979592,140,40.4,-123.08
0.536,36,12.25,18,40.31,-123.17
2.8472,27,12.32,396,40.16,-123.22
2.7083,19,6.475,216,40.34,-123.48
3.625,20,3.594594595,87,40.22,-123.43
0.8362,17,8.471698113,141,40.07,-123.41
3.1964,18,9.789473684,320,36.66,-118.96
2.9828,30,6.06401766,1368,36.54,-119.12
1.742,24,6.928961749,636,36.49,-118.96
1.4821,20,6.36,570,36.57,-118.65
3.0391,20,5.598778004,1195,36.41,-118.86
4.0703,10,6.343575419,986,36.32,-118.94
2.5417,33,4.955752212,310,36.61,-119.26
1.6722,35,5.300632911,1131,36.56,-119.25
1.8163,33,4.88372093,1222,36.54,-119.28
1.8429,18,4.359797297,2732,36.54,-119.29
2.5521,21,4.790291262,1721,36.55,-119.29
3.0156,32,4.88590604,461,36.57,-119.3
1.1728,27,3.913924051,1704,36.48,-119.44
2.3438,26,4.616438356,277,36.47,-119.37
3.1719,38,4.620689655,311,36.48,-119.45
2.0857,22,5.125461255,1185,36.44,-119.48
2.6445,39,5.113175676,2199,36.52,-119.35
2.9554,32,6.012195122,1968,36.5,-119.48
2.75,27,5.00308642,882,36.55,-119.43
4.2222,28,6.304477612,1011,36.54,-119.48
2.5141,19,5.084745763,2202,36.55,-119.4
3.3869,30,5.135384615,837,36.55,-119.39
2.6906,14,5.409276944,1945,36.56,-119.38
3.017,31,5.03655914,1411,36.55,-119.38
2.0729,25,5.566037736,611,36.56,-119.38
1.5223,33,4.722222222,2030,36.54,-119.38
1.9602,38,4.372013652,1423,36.53,-119.38
1.8068,34,3.906633907,1272,36.54,-119.39
1.7165,30,4.345679012,1184,36.54,-119.39
2.75,28,5.34223301,1524,36.53,-119.4
2.25,19,4.436708861,1327,36.52,-119.28
1.625,33,4.491071429,1734,36.53,-119.29
1.5714,39,3.830357143,1222,36.52,-119.29
2.5719,35,5.133738602,1475,36.5,-119.26
2.6711,24,5.383419689,643,36.43,-119.1
1.8801,26,4.634464752,1217,36.42,-119.1
1.5875,15,4.422740525,1275,36.42,-119.09
2,17,4.02293578,966,36.42,-119.09
1.5608,31,3.971502591,1518,36.4,-119.1
3.2159,23,5.576923077,1056,36.4,-119.1
2.1205,36,4.833333333,1283,36.45,-119.23
2.6648,39,5.598705502,899,36.4,-119.18
4.3281,17,6.105882353,998,36.39,-119.27
1.4812,39,5.424836601,1061,36.39,-119.23
2.0363,31,4.932659933,1013,36.39,-119.21
2.0216,18,5.463291139,1461,36.38,-119.21
2.7969,18,6.335227273,1742,36.42,-119.35
1.9342,32,4.89957265,1538,36.39,-119.31
2.3365,22,6.468085106,1076,36.35,-119.45
2.2222,20,5.1875,1390,36.35,-119.41
1.6645,20,5.671814672,1031,36.35,-119.42
2.5743,15,5.649350649,1332,36.35,-119.29
2.0227,10,4.27039627,1664,36.34,-119.29
2.3304,24,4.524390244,1520,36.35,-119.3
1.4432,27,4.902912621,1178,36.34,-119.3
2.1602,14,4.917627677,2250,36.34,-119.31
3.4312,18,5.188916877,1348,36.36,-119.32
5.3767,20,6.359550562,518,36.35,-119.37
9.0376,20,6.844765343,674,36.33,-119.32
4.5938,18,6.153664303,1158,36.33,-119.32
4.0144,5,5.812903226,1917,36.34,-119.34
4.1812,17,4.807692308,1218,36.33,-119.34
3.1486,14,5.218340611,568,36.33,-119.35
2.9844,11,5.700884956,1351,36.33,-119.36
1.2634,28,3.272727273,2178,36.34,-119.29
1.474,35,3.62170088,1246,36.34,-119.29
1.8299,45,4.835064935,2256,36.34,-119.3
1.4729,32,4.454117647,1744,36.34,-119.31
0.7445,19,3.567567568,641,36.33,-119.29
2.425,46,4.927710843,772,36.33,-119.31
5.8673,16,7.211111111,1471,36.36,-119.25
3.5296,7,5.484025559,1793,36.34,-119.27
3.1111,7,5.306784661,2080,36.35,-119.28
0.78,10,3.835766423,927,36.33,-119.28
2.4113,26,4.685649203,1453,36.34,-119.27
3.1599,9,5.212361331,1866,36.33,-119.24
2.73,33,5.581218274,1245,36.34,-119.19
2.7857,21,6.132553606,1580,36.35,-119.09
2.6065,18,5.534883721,859,36.29,-119.11
2.7321,33,5.46763754,1565,36.3,-119.13
2.1731,29,5.086956522,942,36.29,-119.12
4.4,18,5.606132075,1359,36.28,-119.16
